"measurementscale","fallwinterspring","grade","RIT","student_percentile"
"Mathematics","Spring",4,192,12
"Mathematics","Spring",5,199,12
"Mathematics","Spring",6,202,12
"Mathematics","Spring",7,205,12
"Mathematics","Spring",8,207,12
"Mathematics","Spring",9,206,12
"Mathematics","Spring",10,207,12
"Mathematics","Spring",11,209,12
"Mathematics","Spring",12,205,12
"Mathematics","Spring",0,144,13
"Mathematics","Spring",1,162,13
"Mathematics","Spring",2,174,13
"Mathematics","Spring",3,185,13
"Mathematics","Spring",4,193,13
"Mathematics","Spring",5,200,13
"Mathematics","Spring",6,203,13
"Mathematics","Spring",7,206,13
"Mathematics","Spring",8,208,13
"Mathematics","Spring",9,207,13
"Mathematics","Spring",10,208,13
"Mathematics","Spring",11,210,13
"Mathematics","Spring",12,206,13
"Mathematics","Spring",0,144,14
"Mathematics","Spring",1,162,14
"Mathematics","Spring",2,175,14
"Mathematics","Spring",3,186,14
"Mathematics","Spring",4,194,14
"Mathematics","Spring",5,201,14
"Mathematics","Spring",6,204,14
"Mathematics","Spring",7,207,14
"Mathematics","Spring",8,209,14
"Mathematics","Spring",9,208,14
"Mathematics","Spring",10,209,14
"Mathematics","Spring",11,211,14
"Mathematics","Spring",12,208,14
"Mathematics","Spring",0,145,15
"Mathematics","Spring",1,163,15
"Mathematics","Spring",2,175,15
"Mathematics","Spring",3,186,15
"Mathematics","Spring",4,194,15
"Mathematics","Spring",5,201,15
"Mathematics","Spring",6,205,15
"Mathematics","Spring",7,207,15
"Mathematics","Spring",8,210,15
"Mathematics","Spring",9,209,15
"Mathematics","Spring",10,210,15
"Mathematics","Spring",11,212,15
"Mathematics","Spring",12,209,15
"Mathematics","Spring",0,145,16
"Mathematics","Spring",1,163,16
"Mathematics","Spring",2,176,16
"Mathematics","Spring",3,187,16
"Mathematics","Spring",4,195,16
"Mathematics","Spring",5,202,16
"Mathematics","Spring",6,206,16
"Mathematics","Spring",7,208,16
"Mathematics","Spring",8,210,16
"Mathematics","Spring",9,210,16
"Mathematics","Spring",10,211,16
"Mathematics","Spring",11,213,16
"Mathematics","Spring",12,210,16
"Mathematics","Spring",0,146,17
"Mathematics","Spring",1,164,17
"Mathematics","Spring",2,177,17
"Mathematics","Spring",3,188,17
"Mathematics","Spring",4,196,17
"Mathematics","Spring",5,203,17
"Mathematics","Spring",6,206,17
"Mathematics","Spring",7,209,17
"Mathematics","Spring",8,211,17
"Mathematics","Spring",9,210,17
"Mathematics","Spring",10,212,17
"Mathematics","Spring",11,214,17
"Mathematics","Spring",12,211,17
"Mathematics","Spring",0,146,18
"Mathematics","Spring",1,164,18
"Mathematics","Spring",2,177,18
"Mathematics","Spring",3,188,18
"Mathematics","Spring",4,196,18
"Mathematics","Spring",5,203,18
"Mathematics","Spring",6,207,18
"Mathematics","Spring",7,210,18
"Mathematics","Spring",8,212,18
"Mathematics","Spring",9,211,18
"Mathematics","Spring",10,213,18
"Mathematics","Spring",11,214,18
"Mathematics","Spring",12,212,18
"Mathematics","Spring",0,147,19
"Mathematics","Spring",1,165,19
"Mathematics","Spring",2,178,19
"Mathematics","Spring",3,189,19
"Mathematics","Spring",4,197,19
"Mathematics","Spring",5,204,19
"Mathematics","Spring",6,208,19
"Mathematics","Spring",7,210,19
"Mathematics","Spring",8,213,19
"Mathematics","Spring",9,212,19
"Mathematics","Spring",10,214,19
"Mathematics","Spring",11,215,19
"Mathematics","Spring",12,213,19
"Mathematics","Spring",0,147,20
"Mathematics","Spring",1,165,20
"Mathematics","Spring",2,178,20
"Mathematics","Spring",3,189,20
"Mathematics","Spring",4,197,20
"Mathematics","Spring",5,205,20
"Mathematics","Spring",6,208,20
"Mathematics","Spring",7,211,20
"Mathematics","Spring",8,214,20
"Mathematics","Spring",9,213,20
"Mathematics","Spring",10,215,20
"Mathematics","Spring",11,216,20
"Mathematics","Spring",12,213,20
"Mathematics","Spring",0,147,21
"Mathematics","Spring",1,166,21
"Mathematics","Spring",2,179,21
"Mathematics","Spring",3,190,21
"Mathematics","Spring",4,198,21
"Mathematics","Spring",5,205,21
"Mathematics","Spring",6,209,21
"Mathematics","Spring",7,212,21
"Mathematics","Spring",8,214,21
"Mathematics","Spring",9,213,21
"Mathematics","Spring",10,215,21
"Mathematics","Spring",11,217,21
"Mathematics","Spring",12,214,21
"Mathematics","Spring",0,148,22
"Mathematics","Spring",1,166,22
"Mathematics","Spring",2,179,22
"Mathematics","Spring",3,190,22
"Mathematics","Spring",4,198,22
"Mathematics","Spring",5,206,22
"Mathematics","Spring",6,209,22
"Mathematics","Spring",7,212,22
"Mathematics","Spring",8,215,22
"Mathematics","Spring",9,214,22
"Mathematics","Spring",10,216,22
"Mathematics","Spring",11,218,22
"Mathematics","Spring",12,215,22
"Mathematics","Spring",0,148,23
"Mathematics","Spring",1,167,23
"Mathematics","Spring",2,179,23
"Mathematics","Spring",3,191,23
"Mathematics","Spring",4,199,23
"Mathematics","Spring",5,206,23
"Mathematics","Spring",6,210,23
"Mathematics","Spring",7,213,23
"Mathematics","Spring",8,216,23
"Mathematics","Spring",9,215,23
"Mathematics","Spring",10,217,23
"Mathematics","Spring",11,218,23
"Mathematics","Spring",12,216,23
"Mathematics","Spring",0,149,24
"Mathematics","Spring",1,167,24
"Mathematics","Spring",2,180,24
"Mathematics","Spring",3,191,24
"Mathematics","Spring",4,200,24
"Mathematics","Spring",5,207,24
"Mathematics","Spring",6,211,24
"Mathematics","Spring",7,214,24
"Mathematics","Spring",8,216,24
"Mathematics","Spring",9,215,24
"Mathematics","Spring",10,217,24
"Mathematics","Spring",11,219,24
"Mathematics","Spring",12,217,24
"Mathematics","Spring",0,149,25
"Mathematics","Spring",1,168,25
"Mathematics","Spring",2,180,25
"Mathematics","Spring",3,192,25
"Mathematics","Spring",4,200,25
"Mathematics","Spring",5,207,25
"Mathematics","Spring",6,211,25
"Mathematics","Spring",7,214,25
"Mathematics","Spring",8,217,25
"Mathematics","Spring",9,216,25
"Mathematics","Spring",10,218,25
"Mathematics","Spring",11,220,25
"Mathematics","Spring",12,218,25
"Mathematics","Spring",0,149,26
"Mathematics","Spring",1,168,26
"Mathematics","Spring",2,181,26
"Mathematics","Spring",3,192,26
"Mathematics","Spring",4,201,26
"Mathematics","Spring",5,208,26
"Mathematics","Spring",6,212,26
"Mathematics","Spring",7,215,26
"Mathematics","Spring",8,217,26
"Mathematics","Spring",9,217,26
"Mathematics","Spring",10,219,26
"Mathematics","Spring",11,220,26
"Mathematics","Spring",12,218,26
"Mathematics","Spring",0,150,27
"Mathematics","Spring",1,168,27
"Mathematics","Spring",2,181,27
"Mathematics","Spring",3,192,27
"Mathematics","Spring",4,201,27
"Mathematics","Spring",5,209,27
"Mathematics","Spring",6,212,27
"Mathematics","Spring",7,215,27
"Mathematics","Spring",8,218,27
"Mathematics","Spring",9,217,27
"Mathematics","Spring",10,219,27
"Mathematics","Spring",11,221,27
"Mathematics","Spring",12,219,27
"Mathematics","Spring",0,150,28
"Mathematics","Spring",1,169,28
"Mathematics","Spring",2,182,28
"Mathematics","Spring",3,193,28
"Mathematics","Spring",4,201,28
"Mathematics","Spring",5,209,28
"Mathematics","Spring",6,213,28
"Mathematics","Spring",7,216,28
"Mathematics","Spring",8,219,28
"Mathematics","Spring",9,218,28
"Mathematics","Spring",10,220,28
"Mathematics","Spring",11,222,28
"Mathematics","Spring",12,220,28
"Mathematics","Spring",0,150,29
"Mathematics","Spring",1,169,29
"Mathematics","Spring",2,182,29
"Mathematics","Spring",3,193,29
"Mathematics","Spring",4,202,29
"Mathematics","Spring",5,210,29
"Mathematics","Spring",6,213,29
"Mathematics","Spring",7,216,29
"Mathematics","Spring",8,219,29
"Mathematics","Spring",9,219,29
"Mathematics","Spring",10,221,29
"Mathematics","Spring",11,222,29
"Mathematics","Spring",12,221,29
"Mathematics","Spring",0,151,30
"Mathematics","Spring",1,169,30
"Mathematics","Spring",2,182,30
"Mathematics","Spring",3,194,30
"Mathematics","Spring",4,202,30
"Mathematics","Spring",5,210,30
"Mathematics","Spring",6,214,30
"Mathematics","Spring",7,217,30
"Mathematics","Spring",8,220,30
"Mathematics","Spring",9,219,30
"Mathematics","Spring",10,221,30
"Mathematics","Spring",11,223,30
"Mathematics","Spring",12,221,30
"Mathematics","Spring",0,151,31
"Mathematics","Spring",1,170,31
"Mathematics","Spring",2,183,31
"Mathematics","Spring",3,194,31
"Mathematics","Spring",4,203,31
"Mathematics","Spring",5,210,31
"Mathematics","Spring",6,214,31
"Mathematics","Spring",7,218,31
"Mathematics","Spring",8,220,31
"Mathematics","Spring",9,220,31
"Mathematics","Spring",10,222,31
"Mathematics","Spring",11,224,31
"Mathematics","Spring",12,222,31
"Mathematics","Spring",0,151,32
"Mathematics","Spring",1,170,32
"Mathematics","Spring",2,183,32
"Mathematics","Spring",3,194,32
"Mathematics","Spring",4,203,32
"Mathematics","Spring",5,211,32
"Mathematics","Spring",6,215,32
"Mathematics","Spring",7,218,32
"Mathematics","Spring",8,221,32
"Mathematics","Spring",9,220,32
"Mathematics","Spring",10,222,32
"Mathematics","Spring",11,224,32
"Mathematics","Spring",12,223,32
"Mathematics","Spring",0,152,33
"Mathematics","Spring",1,171,33
"Mathematics","Spring",2,184,33
"Mathematics","Spring",3,195,33
"Mathematics","Spring",4,204,33
"Mathematics","Spring",5,211,33
"Mathematics","Spring",6,215,33
"Mathematics","Spring",7,219,33
"Mathematics","Spring",8,222,33
"Mathematics","Spring",9,221,33
"Mathematics","Spring",10,223,33
"Mathematics","Spring",11,225,33
"Mathematics","Spring",12,223,33
"Mathematics","Spring",0,152,34
"Mathematics","Spring",1,171,34
"Mathematics","Spring",2,184,34
"Mathematics","Spring",3,195,34
"Mathematics","Spring",4,204,34
"Mathematics","Spring",5,212,34
"Mathematics","Spring",6,216,34
"Mathematics","Spring",7,219,34
"Mathematics","Spring",8,222,34
"Mathematics","Spring",9,222,34
"Mathematics","Spring",10,224,34
"Mathematics","Spring",11,225,34
"Mathematics","Spring",12,224,34
"Mathematics","Spring",0,152,35
"Mathematics","Spring",1,171,35
"Mathematics","Spring",2,184,35
"Mathematics","Spring",3,196,35
"Mathematics","Spring",4,205,35
"Mathematics","Spring",5,212,35
"Mathematics","Spring",6,216,35
"Mathematics","Spring",7,220,35
"Mathematics","Spring",8,223,35
"Mathematics","Spring",9,222,35
"Mathematics","Spring",10,224,35
"Mathematics","Spring",11,226,35
"Mathematics","Spring",12,225,35
"Mathematics","Spring",0,153,36
"Mathematics","Spring",1,172,36
"Mathematics","Spring",2,185,36
"Mathematics","Spring",3,196,36
"Mathematics","Spring",4,205,36
"Mathematics","Spring",5,213,36
"Mathematics","Spring",6,217,36
"Mathematics","Spring",7,220,36
"Mathematics","Spring",8,223,36
"Mathematics","Spring",9,223,36
"Mathematics","Spring",10,225,36
"Mathematics","Spring",11,226,36
"Mathematics","Spring",12,225,36
"Mathematics","Spring",0,153,37
"Mathematics","Spring",1,172,37
"Mathematics","Spring",2,185,37
"Mathematics","Spring",3,196,37
"Mathematics","Spring",4,205,37
"Mathematics","Spring",5,213,37
"Mathematics","Spring",6,217,37
"Mathematics","Spring",7,221,37
"Mathematics","Spring",8,224,37
"Mathematics","Spring",9,223,37
"Mathematics","Spring",10,225,37
"Mathematics","Spring",11,227,37
"Mathematics","Spring",12,226,37
"Mathematics","Spring",0,153,38
"Mathematics","Spring",1,172,38
"Mathematics","Spring",2,185,38
"Mathematics","Spring",3,197,38
"Mathematics","Spring",4,206,38
"Mathematics","Spring",5,214,38
"Mathematics","Spring",6,218,38
"Mathematics","Spring",7,221,38
"Mathematics","Spring",8,224,38
"Mathematics","Spring",9,224,38
"Mathematics","Spring",10,226,38
"Mathematics","Spring",11,228,38
"Mathematics","Spring",12,227,38
"Mathematics","Spring",0,154,39
"Mathematics","Spring",1,173,39
"Mathematics","Spring",2,186,39
"Mathematics","Spring",3,197,39
"Mathematics","Spring",4,206,39
"Mathematics","Spring",5,214,39
"Mathematics","Spring",6,218,39
"Mathematics","Spring",7,222,39
"Mathematics","Spring",8,225,39
"Mathematics","Spring",9,224,39
"Mathematics","Spring",10,226,39
"Mathematics","Spring",11,228,39
"Mathematics","Spring",12,227,39
"Mathematics","Spring",0,154,40
"Mathematics","Spring",1,173,40
"Mathematics","Spring",2,186,40
"Mathematics","Spring",3,198,40
"Mathematics","Spring",4,207,40
"Mathematics","Spring",5,215,40
"Mathematics","Spring",6,218,40
"Mathematics","Spring",7,222,40
"Mathematics","Spring",8,225,40
"Mathematics","Spring",9,225,40
"Mathematics","Spring",10,227,40
"Mathematics","Spring",11,229,40
"Mathematics","Spring",12,228,40
"Mathematics","Spring",0,154,41
"Mathematics","Spring",1,173,41
"Mathematics","Spring",2,186,41
"Mathematics","Spring",3,198,41
"Mathematics","Spring",4,207,41
"Mathematics","Spring",5,215,41
"Mathematics","Spring",6,219,41
"Mathematics","Spring",7,222,41
"Mathematics","Spring",8,226,41
"Mathematics","Spring",9,225,41
"Mathematics","Spring",10,228,41
"Mathematics","Spring",11,229,41
"Mathematics","Spring",12,229,41
"Mathematics","Spring",0,155,42
"Mathematics","Spring",1,174,42
"Mathematics","Spring",2,187,42
"Mathematics","Spring",3,198,42
"Mathematics","Spring",4,207,42
"Mathematics","Spring",5,215,42
"Mathematics","Spring",6,219,42
"Mathematics","Spring",7,223,42
"Mathematics","Spring",8,226,42
"Mathematics","Spring",9,226,42
"Mathematics","Spring",10,228,42
"Mathematics","Spring",11,230,42
"Mathematics","Spring",12,229,42
"Mathematics","Spring",0,155,43
"Mathematics","Spring",1,174,43
"Mathematics","Spring",2,187,43
"Mathematics","Spring",3,199,43
"Mathematics","Spring",4,208,43
"Mathematics","Spring",5,216,43
"Mathematics","Spring",6,220,43
"Mathematics","Spring",7,223,43
"Mathematics","Spring",8,227,43
"Mathematics","Spring",9,226,43
"Mathematics","Spring",10,229,43
"Mathematics","Spring",11,230,43
"Mathematics","Spring",12,230,43
"Mathematics","Spring",0,155,44
"Mathematics","Spring",1,174,44
"Mathematics","Spring",2,187,44
"Mathematics","Spring",3,199,44
"Mathematics","Spring",4,208,44
"Mathematics","Spring",5,216,44
"Mathematics","Spring",6,220,44
"Mathematics","Spring",7,224,44
"Mathematics","Spring",8,227,44
"Mathematics","Spring",9,227,44
"Mathematics","Spring",10,229,44
"Mathematics","Spring",11,231,44
"Mathematics","Spring",12,230,44
"Mathematics","Spring",0,156,45
"Mathematics","Spring",1,175,45
"Mathematics","Spring",2,188,45
"Mathematics","Spring",3,199,45
"Mathematics","Spring",4,209,45
"Mathematics","Spring",5,217,45
"Mathematics","Spring",6,221,45
"Mathematics","Spring",7,224,45
"Mathematics","Spring",8,228,45
"Mathematics","Spring",9,227,45
"Mathematics","Spring",10,230,45
"Mathematics","Spring",11,232,45
"Mathematics","Spring",12,231,45
"Mathematics","Spring",0,156,46
"Mathematics","Spring",1,175,46
"Mathematics","Spring",2,188,46
"Mathematics","Spring",3,200,46
"Mathematics","Spring",4,209,46
"Mathematics","Spring",5,217,46
"Mathematics","Spring",6,221,46
"Mathematics","Spring",7,225,46
"Mathematics","Spring",8,228,46
"Mathematics","Spring",9,228,46
"Mathematics","Spring",10,230,46
"Mathematics","Spring",11,232,46
"Mathematics","Spring",12,232,46
"Mathematics","Spring",0,156,47
"Mathematics","Spring",1,175,47
"Mathematics","Spring",2,188,47
"Mathematics","Spring",3,200,47
"Mathematics","Spring",4,209,47
"Mathematics","Spring",5,217,47
"Mathematics","Spring",6,222,47
"Mathematics","Spring",7,225,47
"Mathematics","Spring",8,229,47
"Mathematics","Spring",9,228,47
"Mathematics","Spring",10,231,47
"Mathematics","Spring",11,233,47
"Mathematics","Spring",12,232,47
"Mathematics","Spring",0,157,48
"Mathematics","Spring",1,176,48
"Mathematics","Spring",2,189,48
"Mathematics","Spring",3,200,48
"Mathematics","Spring",4,210,48
"Mathematics","Spring",5,218,48
"Mathematics","Spring",6,222,48
"Mathematics","Spring",7,226,48
"Mathematics","Spring",8,229,48
"Mathematics","Spring",9,229,48
"Mathematics","Spring",10,231,48
"Mathematics","Spring",11,233,48
"Mathematics","Spring",12,233,48
"Mathematics","Spring",0,157,49
"Mathematics","Spring",1,176,49
"Mathematics","Spring",2,189,49
"Mathematics","Spring",3,201,49
"Mathematics","Spring",4,210,49
"Mathematics","Spring",5,218,49
"Mathematics","Spring",6,222,49
"Mathematics","Spring",7,226,49
"Mathematics","Spring",8,230,49
"Mathematics","Spring",9,230,49
"Mathematics","Spring",10,232,49
"Mathematics","Spring",11,234,49
"Mathematics","Spring",12,234,49
"Mathematics","Spring",0,157,50
"Mathematics","Spring",1,176,50
"Mathematics","Spring",2,189,50
"Mathematics","Spring",3,201,50
"Mathematics","Spring",4,211,50
"Mathematics","Spring",5,219,50
"Mathematics","Spring",6,223,50
"Mathematics","Spring",7,227,50
"Mathematics","Spring",8,230,50
"Mathematics","Spring",9,230,50
"Mathematics","Spring",10,232,50
"Mathematics","Spring",11,234,50
"Mathematics","Spring",12,234,50
"Mathematics","Spring",0,157,51
"Mathematics","Spring",1,177,51
"Mathematics","Spring",2,190,51
"Mathematics","Spring",3,201,51
"Mathematics","Spring",4,211,51
"Mathematics","Spring",5,219,51
"Mathematics","Spring",6,223,51
"Mathematics","Spring",7,227,51
"Mathematics","Spring",8,231,51
"Mathematics","Spring",9,231,51
"Mathematics","Spring",10,233,51
"Mathematics","Spring",11,235,51
"Mathematics","Spring",12,235,51
"Mathematics","Spring",0,158,52
"Mathematics","Spring",1,177,52
"Mathematics","Spring",2,190,52
"Mathematics","Spring",3,202,52
"Mathematics","Spring",4,211,52
"Mathematics","Spring",5,220,52
"Mathematics","Spring",6,224,52
"Mathematics","Spring",7,228,52
"Mathematics","Spring",8,231,52
"Mathematics","Spring",9,231,52
"Mathematics","Spring",10,233,52
"Mathematics","Spring",11,235,52
"Mathematics","Spring",12,235,52
"Mathematics","Spring",0,158,53
"Mathematics","Spring",1,177,53
"Mathematics","Spring",2,190,53
"Mathematics","Spring",3,202,53
"Mathematics","Spring",4,212,53
"Mathematics","Spring",5,220,53
"Mathematics","Spring",6,224,53
"Mathematics","Spring",7,228,53
"Mathematics","Spring",8,232,53
"Mathematics","Spring",9,232,53
"Mathematics","Spring",10,234,53
"Mathematics","Spring",11,236,53
"Mathematics","Spring",12,236,53
"Mathematics","Spring",0,158,54
"Mathematics","Spring",1,178,54
"Mathematics","Spring",2,191,54
"Mathematics","Spring",3,202,54
"Mathematics","Spring",4,212,54
"Mathematics","Spring",5,220,54
"Mathematics","Spring",6,225,54
"Mathematics","Spring",7,229,54
"Mathematics","Spring",8,232,54
"Mathematics","Spring",9,232,54
"Mathematics","Spring",10,235,54
"Mathematics","Spring",11,236,54
"Mathematics","Spring",12,237,54
"Mathematics","Spring",0,159,55
"Mathematics","Spring",1,178,55
"Mathematics","Spring",2,191,55
"Mathematics","Spring",3,203,55
"Mathematics","Spring",4,212,55
"Mathematics","Spring",5,221,55
"Mathematics","Spring",6,225,55
"Mathematics","Spring",7,229,55
"Mathematics","Spring",8,233,55
"Mathematics","Spring",9,233,55
"Mathematics","Spring",10,235,55
"Mathematics","Spring",11,237,55
"Mathematics","Spring",12,237,55
"Mathematics","Spring",0,159,56
"Mathematics","Spring",1,178,56
"Mathematics","Spring",2,191,56
"Mathematics","Spring",3,203,56
"Mathematics","Spring",4,213,56
"Mathematics","Spring",5,221,56
"Mathematics","Spring",6,226,56
"Mathematics","Spring",7,230,56
"Mathematics","Spring",8,233,56
"Mathematics","Spring",9,233,56
"Mathematics","Spring",10,236,56
