"measurementscale","fallwinterspring","grade","RIT","school_percentile"
"Mathematics","Spring",4,222,94
"Mathematics","Spring",5,231.7,94
"Mathematics","Spring",6,236.1,94
"Mathematics","Spring",7,241.1,94
"Mathematics","Spring",8,246.1,94
"Mathematics","Spring",9,245.8,94
"Mathematics","Spring",10,248.8,94
"Mathematics","Spring",11,250.9,94
"Mathematics","Spring",12,252.2,94
"Mathematics","Spring",0,165.6,95
"Mathematics","Spring",1,186.6,95
"Mathematics","Spring",2,199.7,95
"Mathematics","Spring",3,211.9,95
"Mathematics","Spring",4,222.6,95
"Mathematics","Spring",5,232.5,95
"Mathematics","Spring",6,236.9,95
"Mathematics","Spring",7,241.9,95
"Mathematics","Spring",8,247,95
"Mathematics","Spring",9,246.7,95
"Mathematics","Spring",10,249.8,95
"Mathematics","Spring",11,251.8,95
"Mathematics","Spring",12,253.2,95
"Mathematics","Spring",0,166.1,96
"Mathematics","Spring",1,187.3,96
"Mathematics","Spring",2,200.4,96
"Mathematics","Spring",3,212.6,96
"Mathematics","Spring",4,223.4,96
"Mathematics","Spring",5,233.4,96
"Mathematics","Spring",6,237.8,96
"Mathematics","Spring",7,242.9,96
"Mathematics","Spring",8,248.1,96
"Mathematics","Spring",9,247.8,96
"Mathematics","Spring",10,250.9,96
"Mathematics","Spring",11,253,96
"Mathematics","Spring",12,254.4,96
"Mathematics","Spring",0,166.8,97
"Mathematics","Spring",1,188.1,97
"Mathematics","Spring",2,201.2,97
"Mathematics","Spring",3,213.5,97
"Mathematics","Spring",4,224.4,97
"Mathematics","Spring",5,234.5,97
"Mathematics","Spring",6,238.9,97
"Mathematics","Spring",7,244.1,97
"Mathematics","Spring",8,249.4,97
"Mathematics","Spring",9,249.1,97
"Mathematics","Spring",10,252.3,97
"Mathematics","Spring",11,254.3,97
"Mathematics","Spring",12,255.9,97
"Mathematics","Spring",0,167.7,98
"Mathematics","Spring",1,189.2,98
"Mathematics","Spring",2,202.2,98
"Mathematics","Spring",3,214.6,98
"Mathematics","Spring",4,225.6,98
"Mathematics","Spring",5,235.9,98
"Mathematics","Spring",6,240.4,98
"Mathematics","Spring",7,245.7,98
"Mathematics","Spring",8,251.1,98
"Mathematics","Spring",9,250.9,98
"Mathematics","Spring",10,254.1,98
"Mathematics","Spring",11,256.2,98
"Mathematics","Spring",12,257.9,98
"Mathematics","Spring",0,169.1,99
"Mathematics","Spring",1,190.9,99
"Mathematics","Spring",2,204,99
"Mathematics","Spring",3,216.4,99
"Mathematics","Spring",4,227.6,99
"Mathematics","Spring",5,238.2,99
"Mathematics","Spring",6,242.7,99
"Mathematics","Spring",7,248.2,99
"Mathematics","Spring",8,253.9,99
"Mathematics","Spring",9,253.6,99
"Mathematics","Spring",10,257,99
"Mathematics","Spring",11,259.1,99
"Mathematics","Spring",12,261.1,99
"Reading","Fall",0,124.4,1
"Reading","Fall",1,143.3,1
"Reading","Fall",2,157.2,1
"Reading","Fall",3,169.9,1
"Reading","Fall",4,179.9,1
"Reading","Fall",5,187.9,1
"Reading","Fall",6,193.5,1
"Reading","Fall",7,197.3,1
"Reading","Fall",8,199.7,1
"Reading","Fall",9,196.7,1
"Reading","Fall",10,201.7,1
"Reading","Fall",11,204.5,1
"Reading","Fall",12,202.1,1
"Reading","Fall",0,125.9,2
"Reading","Fall",1,144.8,2
"Reading","Fall",2,159,2
"Reading","Fall",3,171.9,2
"Reading","Fall",4,181.8,2
"Reading","Fall",5,189.9,2
"Reading","Fall",6,195.5,2
"Reading","Fall",7,199.3,2
"Reading","Fall",8,201.8,2
"Reading","Fall",9,199.3,2
"Reading","Fall",10,204,2
"Reading","Fall",11,206.8,2
"Reading","Fall",12,204.7,2
"Reading","Fall",0,126.8,3
"Reading","Fall",1,145.7,3
"Reading","Fall",2,160.1,3
"Reading","Fall",3,173.1,3
"Reading","Fall",4,183.1,3
"Reading","Fall",5,191.1,3
"Reading","Fall",6,196.7,3
"Reading","Fall",7,200.5,3
"Reading","Fall",8,203.2,3
"Reading","Fall",9,200.9,3
"Reading","Fall",10,205.5,3
"Reading","Fall",11,208.2,3
"Reading","Fall",12,206.3,3
"Reading","Fall",0,127.5,4
"Reading","Fall",1,146.4,4
"Reading","Fall",2,161,4
"Reading","Fall",3,174.1,4
"Reading","Fall",4,184,4
"Reading","Fall",5,192,4
"Reading","Fall",6,197.6,4
"Reading","Fall",7,201.5,4
"Reading","Fall",8,204.2,4
"Reading","Fall",9,202.2,4
"Reading","Fall",10,206.6,4
"Reading","Fall",11,209.2,4
"Reading","Fall",12,207.5,4
"Reading","Fall",0,128,5
"Reading","Fall",1,147,5
"Reading","Fall",2,161.7,5
"Reading","Fall",3,174.8,5
"Reading","Fall",4,184.8,5
"Reading","Fall",5,192.8,5
"Reading","Fall",6,198.4,5
"Reading","Fall",7,202.3,5
"Reading","Fall",8,205.1,5
"Reading","Fall",9,203.2,5
"Reading","Fall",10,207.5,5
"Reading","Fall",11,210.1,5
"Reading","Fall",12,208.5,5
"Reading","Fall",0,128.5,6
"Reading","Fall",1,147.5,6
"Reading","Fall",2,162.2,6
"Reading","Fall",3,175.5,6
"Reading","Fall",4,185.4,6
"Reading","Fall",5,193.4,6
"Reading","Fall",6,199,6
"Reading","Fall",7,202.9,6
"Reading","Fall",8,205.8,6
"Reading","Fall",9,204.1,6
"Reading","Fall",10,208.2,6
"Reading","Fall",11,210.8,6
"Reading","Fall",12,209.3,6
"Reading","Fall",0,128.9,7
"Reading","Fall",1,147.9,7
"Reading","Fall",2,162.8,7
"Reading","Fall",3,176,7
"Reading","Fall",4,186,7
"Reading","Fall",5,194,7
"Reading","Fall",6,199.6,7
"Reading","Fall",7,203.5,7
"Reading","Fall",8,206.4,7
"Reading","Fall",9,204.8,7
"Reading","Fall",10,208.9,7
"Reading","Fall",11,211.5,7
"Reading","Fall",12,210,7
"Reading","Fall",0,129.3,8
"Reading","Fall",1,148.3,8
"Reading","Fall",2,163.2,8
"Reading","Fall",3,176.5,8
"Reading","Fall",4,186.5,8
"Reading","Fall",5,194.5,8
"Reading","Fall",6,200.1,8
"Reading","Fall",7,204,8
"Reading","Fall",8,206.9,8
"Reading","Fall",9,205.5,8
"Reading","Fall",10,209.5,8
"Reading","Fall",11,212.1,8
"Reading","Fall",12,210.7,8
"Reading","Fall",0,129.6,9
"Reading","Fall",1,148.7,9
"Reading","Fall",2,163.6,9
"Reading","Fall",3,177,9
"Reading","Fall",4,187,9
"Reading","Fall",5,194.9,9
"Reading","Fall",6,200.6,9
"Reading","Fall",7,204.5,9
"Reading","Fall",8,207.5,9
"Reading","Fall",9,206.1,9
"Reading","Fall",10,210.1,9
"Reading","Fall",11,212.6,9
"Reading","Fall",12,211.3,9
"Reading","Fall",0,129.9,10
"Reading","Fall",1,149,10
"Reading","Fall",2,164,10
"Reading","Fall",3,177.4,10
"Reading","Fall",4,187.4,10
"Reading","Fall",5,195.4,10
"Reading","Fall",6,201,10
"Reading","Fall",7,204.9,10
"Reading","Fall",8,207.9,10
"Reading","Fall",9,206.7,10
"Reading","Fall",10,210.6,10
"Reading","Fall",11,213.1,10
"Reading","Fall",12,211.9,10
"Reading","Fall",0,130.2,11
"Reading","Fall",1,149.3,11
"Reading","Fall",2,164.4,11
"Reading","Fall",3,177.8,11
"Reading","Fall",4,187.8,11
"Reading","Fall",5,195.8,11
"Reading","Fall",6,201.4,11
"Reading","Fall",7,205.3,11
"Reading","Fall",8,208.4,11
"Reading","Fall",9,207.2,11
"Reading","Fall",10,211,11
"Reading","Fall",11,213.5,11
"Reading","Fall",12,212.4,11
"Reading","Fall",0,130.5,12
"Reading","Fall",1,149.6,12
"Reading","Fall",2,164.7,12
"Reading","Fall",3,178.2,12
"Reading","Fall",4,188.2,12
"Reading","Fall",5,196.1,12
"Reading","Fall",6,201.8,12
"Reading","Fall",7,205.7,12
"Reading","Fall",8,208.8,12
"Reading","Fall",9,207.7,12
"Reading","Fall",10,211.5,12
"Reading","Fall",11,213.9,12
"Reading","Fall",12,212.8,12
"Reading","Fall",0,130.7,13
"Reading","Fall",1,149.8,13
"Reading","Fall",2,165,13
"Reading","Fall",3,178.5,13
"Reading","Fall",4,188.5,13
"Reading","Fall",5,196.5,13
"Reading","Fall",6,202.1,13
"Reading","Fall",7,206,13
"Reading","Fall",8,209.1,13
"Reading","Fall",9,208.1,13
"Reading","Fall",10,211.9,13
"Reading","Fall",11,214.3,13
"Reading","Fall",12,213.3,13
"Reading","Fall",0,131,14
"Reading","Fall",1,150.1,14
"Reading","Fall",2,165.3,14
"Reading","Fall",3,178.9,14
"Reading","Fall",4,188.9,14
"Reading","Fall",5,196.8,14
"Reading","Fall",6,202.4,14
"Reading","Fall",7,206.4,14
"Reading","Fall",8,209.5,14
"Reading","Fall",9,208.6,14
"Reading","Fall",10,212.3,14
"Reading","Fall",11,214.7,14
"Reading","Fall",12,213.7,14
"Reading","Fall",0,131.2,15
"Reading","Fall",1,150.3,15
"Reading","Fall",2,165.6,15
"Reading","Fall",3,179.2,15
"Reading","Fall",4,189.2,15
"Reading","Fall",5,197.1,15
"Reading","Fall",6,202.8,15
"Reading","Fall",7,206.7,15
"Reading","Fall",8,209.8,15
"Reading","Fall",9,209,15
"Reading","Fall",10,212.7,15
"Reading","Fall",11,215.1,15
"Reading","Fall",12,214.1,15
"Reading","Fall",0,131.4,16
"Reading","Fall",1,150.5,16
"Reading","Fall",2,165.9,16
"Reading","Fall",3,179.5,16
"Reading","Fall",4,189.5,16
"Reading","Fall",5,197.4,16
"Reading","Fall",6,203.1,16
"Reading","Fall",7,207,16
"Reading","Fall",8,210.2,16
"Reading","Fall",9,209.4,16
"Reading","Fall",10,213,16
"Reading","Fall",11,215.4,16
"Reading","Fall",12,214.5,16
"Reading","Fall",0,131.6,17
"Reading","Fall",1,150.8,17
"Reading","Fall",2,166.1,17
"Reading","Fall",3,179.8,17
"Reading","Fall",4,189.8,17
"Reading","Fall",5,197.7,17
"Reading","Fall",6,203.3,17
"Reading","Fall",7,207.3,17
"Reading","Fall",8,210.5,17
"Reading","Fall",9,209.8,17
"Reading","Fall",10,213.4,17
"Reading","Fall",11,215.7,17
"Reading","Fall",12,214.9,17
"Reading","Fall",0,131.8,18
"Reading","Fall",1,151,18
"Reading","Fall",2,166.4,18
"Reading","Fall",3,180.1,18
"Reading","Fall",4,190.1,18
"Reading","Fall",5,198,18
"Reading","Fall",6,203.6,18
"Reading","Fall",7,207.6,18
"Reading","Fall",8,210.8,18
"Reading","Fall",9,210.2,18
"Reading","Fall",10,213.7,18
"Reading","Fall",11,216.1,18
"Reading","Fall",12,215.3,18
"Reading","Fall",0,132,19
"Reading","Fall",1,151.2,19
"Reading","Fall",2,166.6,19
"Reading","Fall",3,180.3,19
"Reading","Fall",4,190.3,19
"Reading","Fall",5,198.2,19
"Reading","Fall",6,203.9,19
"Reading","Fall",7,207.8,19
"Reading","Fall",8,211.1,19
"Reading","Fall",9,210.5,19
"Reading","Fall",10,214,19
"Reading","Fall",11,216.4,19
"Reading","Fall",12,215.6,19
"Reading","Fall",0,132.2,20
"Reading","Fall",1,151.4,20
"Reading","Fall",2,166.9,20
"Reading","Fall",3,180.6,20
"Reading","Fall",4,190.6,20
"Reading","Fall",5,198.5,20
"Reading","Fall",6,204.1,20
"Reading","Fall",7,208.1,20
"Reading","Fall",8,211.4,20
"Reading","Fall",9,210.9,20
"Reading","Fall",10,214.3,20
"Reading","Fall",11,216.7,20
"Reading","Fall",12,216,20
"Reading","Fall",0,132.4,21
"Reading","Fall",1,151.6,21
"Reading","Fall",2,167.1,21
"Reading","Fall",3,180.8,21
"Reading","Fall",4,190.8,21
"Reading","Fall",5,198.7,21
"Reading","Fall",6,204.4,21
"Reading","Fall",7,208.3,21
"Reading","Fall",8,211.7,21
"Reading","Fall",9,211.2,21
"Reading","Fall",10,214.6,21
"Reading","Fall",11,216.9,21
"Reading","Fall",12,216.3,21
"Reading","Fall",0,132.6,22
"Reading","Fall",1,151.7,22
"Reading","Fall",2,167.3,22
"Reading","Fall",3,181.1,22
"Reading","Fall",4,191.1,22
"Reading","Fall",5,199,22
"Reading","Fall",6,204.6,22
"Reading","Fall",7,208.6,22
"Reading","Fall",8,211.9,22
"Reading","Fall",9,211.5,22
"Reading","Fall",10,214.9,22
"Reading","Fall",11,217.2,22
"Reading","Fall",12,216.6,22
"Reading","Fall",0,132.8,23
"Reading","Fall",1,151.9,23
"Reading","Fall",2,167.5,23
"Reading","Fall",3,181.3,23
"Reading","Fall",4,191.3,23
"Reading","Fall",5,199.2,23
"Reading","Fall",6,204.9,23
"Reading","Fall",7,208.8,23
"Reading","Fall",8,212.2,23
"Reading","Fall",9,211.8,23
"Reading","Fall",10,215.2,23
"Reading","Fall",11,217.5,23
"Reading","Fall",12,216.9,23
"Reading","Fall",0,132.9,24
"Reading","Fall",1,152.1,24
"Reading","Fall",2,167.8,24
"Reading","Fall",3,181.6,24
"Reading","Fall",4,191.6,24
"Reading","Fall",5,199.5,24
"Reading","Fall",6,205.1,24
"Reading","Fall",7,209.1,24
"Reading","Fall",8,212.4,24
"Reading","Fall",9,212.2,24
"Reading","Fall",10,215.5,24
"Reading","Fall",11,217.8,24
"Reading","Fall",12,217.2,24
"Reading","Fall",0,133.1,25
"Reading","Fall",1,152.3,25
"Reading","Fall",2,168,25
"Reading","Fall",3,181.8,25
"Reading","Fall",4,191.8,25
"Reading","Fall",5,199.7,25
"Reading","Fall",6,205.3,25
"Reading","Fall",7,209.3,25
"Reading","Fall",8,212.7,25
"Reading","Fall",9,212.5,25
"Reading","Fall",10,215.7,25
"Reading","Fall",11,218,25
"Reading","Fall",12,217.5,25
"Reading","Fall",0,133.3,26
"Reading","Fall",1,152.4,26
"Reading","Fall",2,168.2,26
"Reading","Fall",3,182,26
"Reading","Fall",4,192,26
"Reading","Fall",5,199.9,26
"Reading","Fall",6,205.6,26
"Reading","Fall",7,209.5,26
"Reading","Fall",8,212.9,26
"Reading","Fall",9,212.8,26
"Reading","Fall",10,216,26
"Reading","Fall",11,218.3,26
"Reading","Fall",12,217.8,26
"Reading","Fall",0,133.4,27
"Reading","Fall",1,152.6,27
"Reading","Fall",2,168.4,27
"Reading","Fall",3,182.2,27
"Reading","Fall",4,192.2,27
"Reading","Fall",5,200.1,27
"Reading","Fall",6,205.8,27
"Reading","Fall",7,209.8,27
"Reading","Fall",8,213.2,27
"Reading","Fall",9,213,27
"Reading","Fall",10,216.3,27
"Reading","Fall",11,218.5,27
"Reading","Fall",12,218.1,27
"Reading","Fall",0,133.6,28
"Reading","Fall",1,152.8,28
"Reading","Fall",2,168.6,28
"Reading","Fall",3,182.4,28
"Reading","Fall",4,192.5,28
"Reading","Fall",5,200.3,28
"Reading","Fall",6,206,28
"Reading","Fall",7,210,28
"Reading","Fall",8,213.4,28
"Reading","Fall",9,213.3,28
"Reading","Fall",10,216.5,28
"Reading","Fall",11,218.8,28
"Reading","Fall",12,218.4,28
"Reading","Fall",0,133.7,29
"Reading","Fall",1,152.9,29
"Reading","Fall",2,168.8,29
"Reading","Fall",3,182.6,29
"Reading","Fall",4,192.7,29
"Reading","Fall",5,200.5,29
"Reading","Fall",6,206.2,29
"Reading","Fall",7,210.2,29
"Reading","Fall",8,213.7,29
"Reading","Fall",9,213.6,29
"Reading","Fall",10,216.8,29
"Reading","Fall",11,219,29
"Reading","Fall",12,218.6,29
"Reading","Fall",0,133.9,30
"Reading","Fall",1,153.1,30
"Reading","Fall",2,168.9,30
"Reading","Fall",3,182.9,30
"Reading","Fall",4,192.9,30
"Reading","Fall",5,200.8,30
"Reading","Fall",6,206.4,30
"Reading","Fall",7,210.4,30
"Reading","Fall",8,213.9,30
"Reading","Fall",9,213.9,30
"Reading","Fall",10,217,30
"Reading","Fall",11,219.2,30
"Reading","Fall",12,218.9,30
"Reading","Fall",0,134,31
"Reading","Fall",1,153.2,31
"Reading","Fall",2,169.1,31
"Reading","Fall",3,183.1,31
"Reading","Fall",4,193.1,31
"Reading","Fall",5,201,31
"Reading","Fall",6,206.6,31
"Reading","Fall",7,210.6,31
"Reading","Fall",8,214.1,31
"Reading","Fall",9,214.2,31
"Reading","Fall",10,217.3,31
"Reading","Fall",11,219.5,31
"Reading","Fall",12,219.2,31
"Reading","Fall",0,134.2,32
"Reading","Fall",1,153.4,32
"Reading","Fall",2,169.3,32
"Reading","Fall",3,183.3,32
"Reading","Fall",4,193.3,32
"Reading","Fall",5,201.2,32
"Reading","Fall",6,206.8,32
"Reading","Fall",7,210.8,32
"Reading","Fall",8,214.3,32
"Reading","Fall",9,214.4,32
"Reading","Fall",10,217.5,32
"Reading","Fall",11,219.7,32
"Reading","Fall",12,219.4,32
"Reading","Fall",0,134.3,33
"Reading","Fall",1,153.5,33
"Reading","Fall",2,169.5,33
"Reading","Fall",3,183.5,33
"Reading","Fall",4,193.5,33
"Reading","Fall",5,201.4,33
"Reading","Fall",6,207,33
"Reading","Fall",7,211,33
"Reading","Fall",8,214.5,33
"Reading","Fall",9,214.7,33
"Reading","Fall",10,217.7,33
"Reading","Fall",11,219.9,33
"Reading","Fall",12,219.7,33
"Reading","Fall",0,134.5,34
"Reading","Fall",1,153.7,34
"Reading","Fall",2,169.7,34
"Reading","Fall",3,183.7,34
"Reading","Fall",4,193.7,34
"Reading","Fall",5,201.5,34
"Reading","Fall",6,207.2,34
"Reading","Fall",7,211.2,34
"Reading","Fall",8,214.8,34
"Reading","Fall",9,215,34
"Reading","Fall",10,218,34
"Reading","Fall",11,220.2,34
"Reading","Fall",12,220,34
"Reading","Fall",0,134.6,35
"Reading","Fall",1,153.8,35
"Reading","Fall",2,169.8,35
"Reading","Fall",3,183.9,35
"Reading","Fall",4,193.9,35
"Reading","Fall",5,201.7,35
"Reading","Fall",6,207.4,35
"Reading","Fall",7,211.4,35
"Reading","Fall",8,215,35
"Reading","Fall",9,215.2,35
"Reading","Fall",10,218.2,35
"Reading","Fall",11,220.4,35
"Reading","Fall",12,220.2,35
"Reading","Fall",0,134.8,36
"Reading","Fall",1,154,36
"Reading","Fall",2,170,36
"Reading","Fall",3,184,36
"Reading","Fall",4,194.1,36
"Reading","Fall",5,201.9,36
"Reading","Fall",6,207.6,36
"Reading","Fall",7,211.6,36
"Reading","Fall",8,215.2,36
"Reading","Fall",9,215.5,36
"Reading","Fall",10,218.4,36
"Reading","Fall",11,220.6,36
"Reading","Fall",12,220.5,36
"Reading","Fall",0,134.9,37
"Reading","Fall",1,154.1,37
"Reading","Fall",2,170.2,37
"Reading","Fall",3,184.2,37
"Reading","Fall",4,194.3,37
"Reading","Fall",5,202.1,37
"Reading","Fall",6,207.8,37
"Reading","Fall",7,211.8,37
"Reading","Fall",8,215.4,37
"Reading","Fall",9,215.7,37
"Reading","Fall",10,218.7,37
"Reading","Fall",11,220.8,37
"Reading","Fall",12,220.7,37
"Reading","Fall",0,135,38
"Reading","Fall",1,154.3,38
"Reading","Fall",2,170.4,38
"Reading","Fall",3,184.4,38
"Reading","Fall",4,194.5,38
"Reading","Fall",5,202.3,38
"Reading","Fall",6,208,38
"Reading","Fall",7,212,38
"Reading","Fall",8,215.6,38
"Reading","Fall",9,216,38
"Reading","Fall",10,218.9,38
"Reading","Fall",11,221,38
"Reading","Fall",12,221,38
"Reading","Fall",0,135.2,39
"Reading","Fall",1,154.4,39
"Reading","Fall",2,170.5,39
"Reading","Fall",3,184.6,39
"Reading","Fall",4,194.7,39
"Reading","Fall",5,202.5,39
"Reading","Fall",6,208.2,39
"Reading","Fall",7,212.2,39
"Reading","Fall",8,215.8,39
"Reading","Fall",9,216.2,39
"Reading","Fall",10,219.1,39
"Reading","Fall",11,221.2,39
"Reading","Fall",12,221.2,39
"Reading","Fall",0,135.3,40
"Reading","Fall",1,154.6,40
"Reading","Fall",2,170.7,40
"Reading","Fall",3,184.8,40
"Reading","Fall",4,194.8,40
"Reading","Fall",5,202.7,40
"Reading","Fall",6,208.4,40
"Reading","Fall",7,212.4,40
"Reading","Fall",8,216,40
"Reading","Fall",9,216.5,40
"Reading","Fall",10,219.3,40
"Reading","Fall",11,221.5,40
"Reading","Fall",12,221.4,40
"Reading","Fall",0,135.5,41
"Reading","Fall",1,154.7,41
"Reading","Fall",2,170.9,41
"Reading","Fall",3,185,41
"Reading","Fall",4,195,41
"Reading","Fall",5,202.9,41
"Reading","Fall",6,208.5,41
"Reading","Fall",7,212.6,41
"Reading","Fall",8,216.2,41
"Reading","Fall",9,216.7,41
"Reading","Fall",10,219.5,41
"Reading","Fall",11,221.7,41
"Reading","Fall",12,221.7,41
"Reading","Fall",0,135.6,42
"Reading","Fall",1,154.8,42
"Reading","Fall",2,171,42
"Reading","Fall",3,185.2,42
"Reading","Fall",4,195.2,42
"Reading","Fall",5,203,42
"Reading","Fall",6,208.7,42
"Reading","Fall",7,212.7,42
"Reading","Fall",8,216.4,42
"Reading","Fall",9,217,42
"Reading","Fall",10,219.8,42
"Reading","Fall",11,221.9,42
"Reading","Fall",12,221.9,42
"Reading","Fall",0,135.7,43
"Reading","Fall",1,155,43
"Reading","Fall",2,171.2,43
"Reading","Fall",3,185.4,43
"Reading","Fall",4,195.4,43
"Reading","Fall",5,203.2,43
"Reading","Fall",6,208.9,43
"Reading","Fall",7,212.9,43
"Reading","Fall",8,216.6,43
"Reading","Fall",9,217.2,43
"Reading","Fall",10,220,43
"Reading","Fall",11,222.1,43
"Reading","Fall",12,222.2,43
"Reading","Fall",0,135.9,44
"Reading","Fall",1,155.1,44
"Reading","Fall",2,171.4,44
"Reading","Fall",3,185.5,44
"Reading","Fall",4,195.6,44
"Reading","Fall",5,203.4,44
"Reading","Fall",6,209.1,44
"Reading","Fall",7,213.1,44
"Reading","Fall",8,216.8,44
"Reading","Fall",9,217.5,44
"Reading","Fall",10,220.2,44
"Reading","Fall",11,222.3,44
"Reading","Fall",12,222.4,44
"Reading","Fall",0,136,45
"Reading","Fall",1,155.3,45
"Reading","Fall",2,171.5,45
"Reading","Fall",3,185.7,45
"Reading","Fall",4,195.8,45
"Reading","Fall",5,203.6,45
"Reading","Fall",6,209.3,45
"Reading","Fall",7,213.3,45
"Reading","Fall",8,217,45
"Reading","Fall",9,217.7,45
"Reading","Fall",10,220.4,45
"Reading","Fall",11,222.5,45
"Reading","Fall",12,222.6,45
"Reading","Fall",0,136.1,46
"Reading","Fall",1,155.4,46
"Reading","Fall",2,171.7,46
"Reading","Fall",3,185.9,46
"Reading","Fall",4,195.9,46
"Reading","Fall",5,203.8,46
"Reading","Fall",6,209.4,46
"Reading","Fall",7,213.5,46
"Reading","Fall",8,217.2,46
"Reading","Fall",9,217.9,46
"Reading","Fall",10,220.6,46
"Reading","Fall",11,222.7,46
"Reading","Fall",12,222.9,46
"Reading","Fall",0,136.3,47
"Reading","Fall",1,155.5,47
"Reading","Fall",2,171.9,47
"Reading","Fall",3,186.1,47
"Reading","Fall",4,196.1,47
"Reading","Fall",5,203.9,47
"Reading","Fall",6,209.6,47
"Reading","Fall",7,213.7,47
"Reading","Fall",8,217.4,47
"Reading","Fall",9,218.2,47
"Reading","Fall",10,220.8,47
"Reading","Fall",11,222.9,47
"Reading","Fall",12,223.1,47
"Reading","Fall",0,136.4,48
"Reading","Fall",1,155.7,48
"Reading","Fall",2,172,48
"Reading","Fall",3,186.3,48
"Reading","Fall",4,196.3,48
"Reading","Fall",5,204.1,48
"Reading","Fall",6,209.8,48
"Reading","Fall",7,213.8,48
